split,domain_score
internal_test,0.98611546
internal_test,0.9976597
internal_test,0.9836422
internal_test,0.99182343
internal_test,0.98600227
internal_test,0.9921771
internal_test,0.99591863
internal_test,0.99409145
internal_test,0.970186
internal_test,0.98240435
internal_test,0.9553147
internal_test,0.9856174
internal_test,0.9930463
internal_test,0.98995256
internal_test,0.99036336
internal_test,0.9158915
internal_test,0.9919168
internal_test,0.9847018
internal_test,0.99608374
internal_test,0.99326605
internal_test,0.99592096
internal_test,0.997597
internal_test,0.9747735
internal_test,0.97757894
internal_test,0.9942737
internal_test,0.9497377
internal_test,0.97149575
internal_test,0.9810833
internal_test,0.9888691
internal_test,0.9908596
internal_test,0.95686734
internal_test,0.9891027
internal_test,0.97807324
internal_test,0.99532104
internal_test,0.96672535
internal_test,0.885607
internal_test,0.99655753
internal_test,0.9897687
internal_test,0.995423
internal_test,0.99655056
internal_test,0.96606725
internal_test,0.98029846
internal_test,0.98924077
internal_test,0.9707996
internal_test,0.99686193
internal_test,0.98674035
internal_test,0.9947924
internal_test,0.97682196
internal_test,0.99209934
internal_test,0.9859755
internal_test,0.98094356
internal_test,0.9941713
internal_test,0.95905477
internal_test,0.981595
internal_test,0.9867038
internal_test,0.9800793
internal_test,0.9896142
internal_test,0.97162884
internal_test,0.995771
internal_test,0.98646885
internal_test,0.9561065
internal_test,0.9914967
internal_test,0.986591
internal_test,0.9695072
internal_test,0.9887509
internal_test,0.98376316
internal_test,0.97970736
internal_test,0.8684859
internal_test,0.9875305
internal_test,0.99521226
internal_test,0.9847702
internal_test,0.98464954
internal_test,0.9816427
internal_test,0.9871765
internal_test,0.96327704
internal_test,0.98852825
internal_test,0.9871641
internal_test,0.9803552
internal_test,0.97766095
internal_test,0.99101526
internal_test,0.9862588
internal_test,0.99132025
internal_test,0.9879232
internal_test,0.9603616
internal_test,0.9957494
internal_test,0.99004066
internal_test,0.9773119
internal_test,0.9805103
internal_test,0.9925021
internal_test,0.9841675
internal_test,0.9731078
internal_test,0.98898745
internal_test,0.9942026
internal_test,0.9837378
internal_test,0.9910833
internal_test,0.98473626
internal_test,0.9847112
internal_test,0.98992896
internal_test,0.9505512
internal_test,0.98609096
internal_test,0.9893989
internal_test,0.9948152
internal_test,0.98784745
internal_test,0.99428743
internal_test,0.9830739
internal_test,0.98810995
internal_test,0.98661345
internal_test,0.9947023
internal_test,0.9812588
internal_test,0.9929928
internal_test,0.98562944
internal_test,0.9990566
internal_test,0.9907793
internal_test,0.9885787
internal_test,0.9945911
internal_test,0.9738734
internal_test,0.99001837
internal_test,0.926647
internal_test,0.9818097
internal_test,0.99158883
internal_test,0.9901414
internal_test,0.9900598
internal_test,0.9877837
internal_test,0.969085
internal_test,0.97717935
internal_test,0.9635941
internal_test,0.9935336
internal_test,0.9938563
internal_test,0.9556253
internal_test,0.96653813
internal_test,0.9865966
internal_test,0.99237657
internal_test,0.98226714
internal_test,0.9758885
internal_test,0.9919107
internal_test,0.9923432
internal_test,0.9849049
internal_test,0.99080276
internal_test,0.99360335
internal_test,0.988858
internal_test,0.9959539
internal_test,0.9907987
internal_test,0.98885465
internal_test,0.9983344
internal_test,0.9934379
internal_test,0.9790971
internal_test,0.99646413
internal_test,0.98456144
internal_test,0.99634254
internal_test,0.990739
internal_test,0.9894104
internal_test,0.99510276
internal_test,0.97583485
internal_test,0.9731028
internal_test,0.99415255
internal_test,0.9852859
internal_test,0.96169466
internal_test,0.9910463
internal_test,0.9684921
internal_test,0.98801875
internal_test,0.993842
internal_test,0.9931983
internal_test,0.9728738
internal_test,0.98119354
internal_test,0.99044305
internal_test,0.9907768
internal_test,0.886606
internal_test,0.9663687
internal_test,0.9846809
internal_test,0.9866102
internal_test,0.9877323
internal_test,0.99415815
internal_test,0.9277949
internal_test,0.99322975
internal_test,0.986079
internal_test,0.96998286
internal_test,0.99600506
internal_test,0.9989815
internal_test,0.9928188
internal_test,0.9742434
internal_test,0.99031454
internal_test,0.99102736
internal_test,0.96561474
internal_test,0.9948181
internal_test,0.9905582
internal_test,0.99815685
internal_test,0.98521364
internal_test,0.9965979
internal_test,0.99077773
internal_test,0.9877479
internal_test,0.9857913
internal_test,0.9827622
internal_test,0.9589304
internal_test,0.9627787
internal_test,0.9925885
internal_test,0.9820119
internal_test,0.9688009
internal_test,0.9961933
internal_test,0.97464144
internal_test,0.97101504
internal_test,0.99516773
internal_test,0.9951782
internal_test,0.9783037
internal_test,0.994907
internal_test,0.9926426
internal_test,0.9694294
internal_test,0.9981247
internal_test,0.9317092
internal_test,0.9981233
internal_test,0.99507666
internal_test,0.9723731
internal_test,0.98599297
internal_test,0.99428385
internal_test,0.9814609
internal_test,0.96741766
internal_test,0.9886263
internal_test,0.98512596
internal_test,0.9773487
internal_test,0.9910639
internal_test,0.99485314
internal_test,0.9793942
internal_test,0.9720881
internal_test,0.9438623
internal_test,0.9915521
internal_test,0.9903735
internal_test,0.9729872
internal_test,0.9963441
internal_test,0.99701
internal_test,0.99541175
internal_test,0.99410784
internal_test,0.98670113
internal_test,0.9811143
internal_test,0.99405926
internal_test,0.97772574
internal_test,0.97797996
internal_test,0.9803882
internal_test,0.9689393
internal_test,0.9800367
internal_test,0.985284
internal_test,0.9831072
internal_test,0.9847468
internal_test,0.9916584
internal_test,0.9944412
internal_test,0.99017894
internal_test,0.98861027
internal_test,0.99472153
internal_test,0.9800463
internal_test,0.98886466
internal_test,0.9820783
internal_test,0.9860732
internal_test,0.9712447
internal_test,0.9874972
internal_test,0.9850576
internal_test,0.97744924
internal_test,0.9799585
internal_test,0.9958998
internal_test,0.9973824
internal_test,0.9828054
internal_test,0.9727237
internal_test,0.9953003
internal_test,0.98246396
internal_test,0.9334377
internal_test,0.9817666
internal_test,0.9799268
internal_test,0.9951451
internal_test,0.99667525
internal_test,0.9928755
internal_test,0.99879557
internal_test,0.9954263
internal_test,0.9709023
internal_test,0.9929404
internal_test,0.9824984
internal_test,0.9644508
internal_test,0.9950923
internal_test,0.89032894
internal_test,0.9862913
internal_test,0.98054147
internal_test,0.9929054
internal_test,0.97834307
internal_test,0.9637596
internal_test,0.9702612
internal_test,0.9712145
internal_test,0.9755752
internal_test,0.9876429
internal_test,0.99390185
internal_test,0.9860643
internal_test,0.9901556
internal_test,0.8024997
internal_test,0.9896908
internal_test,0.9999846
internal_test,0.9999999
internal_test,0.9752673
internal_test,0.7045423
internal_test,0.9810084
internal_test,1.0000001
internal_test,0.9999987
internal_test,0.98729515
internal_test,0.98750323
internal_test,0.98338956
internal_test,0.99733394
internal_test,0.9774381
internal_test,0.9840157
internal_test,0.9913033
internal_test,0.9932383
internal_test,0.975924
internal_test,0.9811237
internal_test,0.9787169
internal_test,0.7056016
internal_test,0.98704624
internal_test,0.99999976
internal_test,0.9858329
internal_test,0.9890168
internal_test,0.99154377
internal_test,0.86945605
internal_test,0.97992146
internal_test,0.943673
internal_test,0.8158017
internal_test,0.9897423
internal_test,0.9583485
internal_test,0.99288505
internal_test,0.962043
internal_test,0.7107473
internal_test,0.98659575
internal_test,0.97252786
internal_test,0.74955523
internal_test,0.9999613
internal_test,0.9900435
internal_test,0.9935303
internal_test,0.98907673
internal_test,0.9972991
internal_test,0.9974129
internal_test,0.98814934
internal_test,0.9945268
internal_test,0.9855426
internal_test,0.9453944
internal_test,0.9937343
internal_test,0.9802555
internal_test,0.9928131
internal_test,0.96178854
internal_test,0.99138415
internal_test,0.9824924
internal_test,0.9893571
internal_test,0.9768936
internal_test,0.9910649
internal_test,0.9942734
internal_test,0.8081169
internal_test,0.9890349
internal_test,0.98696756
internal_test,0.9802509
internal_test,0.9947098
internal_test,0.8728566
internal_test,0.98612106
internal_test,0.96073914
internal_test,0.9817462
internal_test,0.97536176
internal_test,0.98523426
internal_test,0.9999993
internal_test,0.9926218
internal_test,0.8013366
internal_test,0.9843086
internal_test,0.9999961
internal_test,0.98151785
internal_test,0.85019994
internal_test,0.9786085
internal_test,0.99563473
internal_test,0.9939425
internal_test,0.9892551
internal_test,0.99626094
internal_test,0.96963644
internal_test,0.9960741
internal_test,0.980824
internal_test,0.981274
internal_test,0.9814794
internal_test,0.9999938
internal_test,0.98764455
internal_test,0.99264127
internal_test,0.9973284
internal_test,0.8963285
internal_test,0.99485874
internal_test,0.98633635
internal_test,0.9859177
internal_test,0.9951962
internal_test,0.98281324
internal_test,0.9930661
internal_test,0.99114263
internal_test,0.98488295
internal_test,0.98797095
internal_test,0.98363084
internal_test,0.99058145
internal_test,0.9790307
internal_test,0.9972017
internal_test,0.9903523
internal_test,0.9919444
internal_test,0.9999998
internal_test,0.9971731
internal_test,0.9999995
internal_test,0.9795705
internal_test,0.7047909
internal_test,0.99191725
internal_test,0.98890185
internal_test,0.9584762
internal_test,0.8289875
internal_test,0.96588784
internal_test,0.9413198
internal_test,0.9668036
internal_test,0.9603573
internal_test,0.9508412
internal_test,0.9447963
internal_test,0.92318416
internal_test,0.9405478
internal_test,0.9718386
internal_test,0.94128126
internal_test,0.98425275
internal_test,0.9854694
internal_test,0.9855659
internal_test,0.96184736
internal_test,0.98523545
internal_test,0.84082055
internal_test,0.99394256
internal_test,0.9919739
internal_test,0.96556723
internal_test,0.99235475
internal_test,0.9797594
internal_test,0.97991455
internal_test,0.9914392
internal_test,0.9671122
internal_test,0.976973
internal_test,0.99371094
internal_test,0.9515919
internal_test,0.986644
internal_test,0.99157727
internal_test,0.99766695
internal_test,0.99208456
internal_test,0.9946121
internal_test,0.98286945
internal_test,0.9785218
internal_test,0.9947153
internal_test,0.98830605
internal_test,0.9697286
internal_test,0.9974171
internal_test,0.99083936
internal_test,0.99348724
internal_test,0.9839356
internal_test,0.9933918
internal_test,0.9924209
internal_test,0.98307943
internal_test,0.9548116
internal_test,0.97789955
internal_test,0.989267
internal_test,0.99176705
internal_test,0.9602175
internal_test,0.9923048
internal_test,0.99390435
internal_test,0.98653257
internal_test,0.9903172
internal_test,0.98566085
internal_test,0.98616236
internal_test,0.99747807
internal_test,0.9934538
internal_test,0.9663825
internal_test,0.9917798
internal_test,0.9907522
internal_test,0.9756309
internal_test,0.9956162
internal_test,0.99233866
internal_test,0.9834511
internal_test,0.9909784
internal_test,0.99429584
internal_test,0.9806799
internal_test,0.9879705
internal_test,0.96998346
internal_test,0.98123074
internal_test,0.9852297
internal_test,0.97462904
internal_test,0.9844034
internal_test,0.988588
internal_test,0.99436367
internal_test,0.98614544
internal_test,0.97386414
internal_test,0.98724353
internal_test,0.9826894
internal_test,0.99176407
internal_test,0.7742509
internal_test,0.9873328
internal_test,0.98664343
internal_test,0.99426675
internal_test,0.9779386
internal_test,0.9755734
internal_test,0.99145997
development_external,0.6831092
development_external,0.7598634
development_external,0.68391335
development_external,0.675639
development_external,0.72965646
development_external,0.89597774
development_external,0.8725761
development_external,0.67834306
development_external,0.8762318
development_external,0.8808886
development_external,0.7733747
development_external,0.9210333
development_external,0.8992612
development_external,0.62698495
development_external,0.91616637
development_external,0.6602296
development_external,0.8355056
development_external,0.91899765
development_external,0.9182893
development_external,0.8923933
development_external,0.9494665
development_external,0.95099777
development_external,0.95650643
development_external,0.84020776
development_external,0.95134497
development_external,0.953854
development_external,0.7941133
development_external,0.7956554
development_external,0.62632954
development_external,0.9148898
development_external,0.7319605
development_external,0.86303264
development_external,0.92658633
development_external,0.88181835
development_external,0.81163335
development_external,0.955372
development_external,0.661923
development_external,0.94590193
development_external,0.7043679
development_external,0.7262304
development_external,0.62327504
development_external,0.91672796
development_external,0.7806176
development_external,0.93997633
development_external,0.9361579
development_external,0.94900364
development_external,0.7481212
development_external,0.6670546
development_external,0.65855795
development_external,0.90109444
development_external,0.78085095
development_external,0.856469
development_external,0.57505846
development_external,0.83395654
development_external,0.9352189
development_external,0.6919606
development_external,0.92490155
development_external,0.91653943
development_external,0.7733274
development_external,0.8032541
development_external,0.66093975
development_external,0.82764494
development_external,0.9698865
development_external,0.880038
development_external,0.81673706
development_external,0.84424573
development_external,0.8791305
development_external,0.89046204
development_external,0.6848256
development_external,0.7459935
development_external,0.8782215
development_external,0.84742075
development_external,0.9670148
development_external,0.8613545
development_external,0.7924404
development_external,0.9515971
development_external,0.8531744
development_external,0.80655015
development_external,0.91733456
development_external,0.828696
development_external,0.7694582
development_external,0.8063261
development_external,0.8659119
development_external,0.8205831
development_external,0.83062387
development_external,0.7678057
development_external,0.78528476
development_external,0.96020246
development_external,0.8083942
development_external,0.9616984
development_external,0.8973885
development_external,0.80492675
development_external,0.65099704
development_external,0.6499377
development_external,0.84135365
development_external,0.85934734
development_external,0.91795063
development_external,0.9216707
development_external,0.95865095
development_external,0.6211436
development_external,0.90962976
development_external,0.9453752
development_external,0.8564788
development_external,0.5589807
development_external,0.93495977
development_external,0.9080805
development_external,0.90698636
development_external,0.7801089
development_external,0.9495063
development_external,0.92325073
development_external,0.92618394
development_external,0.65428257
development_external,0.57453287
development_external,0.6544323
development_external,0.57364976
development_external,0.65879464
development_external,0.6189647
development_external,0.7228262
development_external,0.9188395
development_external,0.6336814
development_external,0.6625885
development_external,0.6606006
development_external,0.7198113
development_external,0.79306406
development_external,0.69307894
development_external,0.86751014
development_external,0.99999994
development_external,0.7810817
development_external,0.99999744
development_external,0.6674856
development_external,0.99402595
development_external,0.59494036
development_external,0.7772002
development_external,0.586951
development_external,0.98937106
development_external,0.79376924
development_external,0.6142071
development_external,0.801026
development_external,0.68135816
development_external,0.68433243
development_external,0.82443845
development_external,0.77687407
development_external,0.9996047
development_external,0.63891804
development_external,0.86623067
development_external,0.6545454
development_external,0.88523185
development_external,0.65984607
development_external,0.99321496
development_external,0.63282466
development_external,0.97642756
development_external,0.9631936
development_external,0.9623131
development_external,0.9999955
development_external,0.6485291
development_external,0.7745267
development_external,0.58390045
development_external,0.6706188
development_external,0.61574376
development_external,0.98740685
development_external,0.6869507
development_external,0.8539264
development_external,0.6873083
development_external,0.7581233
development_external,0.80080056
development_external,0.6150259
development_external,0.74805415
development_external,0.9636942
development_external,0.96708864
development_external,0.7711704
development_external,0.61696374
development_external,0.860939
development_external,0.9999998
development_external,0.9749577
development_external,0.7742934
development_external,0.9984629
development_external,0.7456442
development_external,0.72606283
development_external,0.9962793
development_external,0.7143054
development_external,0.69203115
development_external,0.8780645
development_external,0.70473874
development_external,0.7322018
development_external,1.0
development_external,1.0
development_external,0.8696592
development_external,0.99977756
development_external,0.98865044
development_external,0.8837413
development_external,0.70972884
development_external,0.4530831
development_external,0.6520101
development_external,0.7612076
development_external,0.9115027
development_external,0.6611161
development_external,0.98868835
development_external,0.8129064
development_external,0.5894092
development_external,0.5831758
development_external,0.8480236
development_external,0.7645289
development_external,0.88162684
development_external,0.7190683
development_external,0.5420524
development_external,0.68929017
development_external,0.70897746
development_external,0.9999999
development_external,0.8905591
development_external,0.80032164
development_external,0.78621984
development_external,0.90987563
development_external,0.9463053
development_external,0.98851836
development_external,1.0
development_external,0.76454127
development_external,0.80872506
development_external,0.6865275
development_external,0.74096733
development_external,0.815025
development_external,0.6884376
development_external,0.9999999
development_external,0.8808944
development_external,0.7998949
development_external,0.6644037
development_external,0.9195911
development_external,0.7006241
development_external,0.5166626
development_external,0.97591686
development_external,0.9999999
development_external,0.86024165
development_external,0.8785227
development_external,0.9999979
development_external,0.9540652
development_external,0.8265506
development_external,0.7506136
development_external,0.9999998
development_external,0.7835218
development_external,0.59711325
development_external,0.8826792
development_external,0.99179554
development_external,0.7400434
development_external,0.72861946
development_external,0.8413433
development_external,0.8066586
development_external,0.62025154
development_external,0.99934167
development_external,0.6951219
development_external,0.61339825
development_external,0.7665694
development_external,0.6011189
development_external,0.6613801
development_external,0.68954635
development_external,0.8669808
development_external,0.78104174
development_external,0.7641883
development_external,0.75718385
development_external,0.7011926
development_external,0.6483438
development_external,0.5282377
development_external,0.5955193
development_external,0.73642415
development_external,0.744877
development_external,0.55358547
development_external,0.9032948
development_external,0.7528746
development_external,0.6897923
development_external,0.5680813
development_external,0.92234284
development_external,0.6790828
development_external,0.70034164
development_external,0.8910984
development_external,0.52112573
development_external,0.6028311
development_external,0.56946594
development_external,0.5895144
development_external,0.9995001
development_external,0.75573033
development_external,0.80727196
development_external,0.7342688
development_external,0.9173569
development_external,0.546271
development_external,0.8265671
development_external,0.7048717
development_external,0.5643945
development_external,0.7878201
development_external,0.7605518
development_external,0.9458459
development_external,0.77873814
development_external,0.69218194
development_external,0.67768884
development_external,0.6628052
development_external,0.80187356
development_external,0.79883957
development_external,0.82440627
development_external,0.9260989
development_external,0.57784724
development_external,0.60228413
development_external,0.92281806
development_external,0.8229258
development_external,0.73586786
development_external,0.6517907
development_external,0.6502488
development_external,0.5926336
development_external,0.9195829
development_external,0.59724045
development_external,0.9207135
development_external,0.57758677
development_external,0.6091515
development_external,0.81825584
development_external,0.80015624
development_external,0.65627843
development_external,0.7676176
development_external,0.7158717
development_external,0.5822423
development_external,0.59469366
development_external,0.9582058
development_external,0.69128805
development_external,0.57868254
development_external,0.9494663
development_external,0.7924874
development_external,0.5316494
development_external,0.92819834
development_external,0.45137596
development_external,0.8814007
development_external,0.827551
development_external,0.66572213
development_external,0.6282402
development_external,0.645568
development_external,0.521592
development_external,0.8269109
development_external,0.8051925
development_external,0.8578795
development_external,0.7219312
development_external,0.81277937
development_external,0.7804532
development_external,0.6217177
development_external,0.586807
development_external,0.99880016
development_external,0.6843989
development_external,0.64901716
development_external,0.8354886
development_external,0.9092375
development_external,0.66942286
development_external,0.62430906
development_external,0.5440067
development_external,0.9173079
development_external,0.6594425
development_external,0.6460881
development_external,0.6518826
development_external,0.753719
development_external,0.657007
development_external,0.7637506
development_external,0.68924356
development_external,0.7396587
development_external,0.6908521
development_external,0.7252037
development_external,0.56263375
development_external,0.68787503
development_external,0.8179787
development_external,0.60717595
development_external,0.7285924
development_external,0.91897345
development_external,0.6514716
development_external,0.6252384
development_external,0.778653
development_external,0.6019945
development_external,0.48284328
development_external,0.8893899
development_external,0.68300664
development_external,0.6239153
development_external,0.9133222
development_external,0.58927953
development_external,0.7866574
development_external,0.9291704
development_external,0.7993245
development_external,0.93036485
development_external,0.93534625
development_external,0.9599955
development_external,0.9090923
development_external,0.72418225
development_external,0.9015756
development_external,0.81589735
development_external,0.9452729
development_external,0.9516066
development_external,0.91153
development_external,0.84514606
development_external,0.76003146
development_external,0.7434849
development_external,0.9693203
development_external,0.7931814
development_external,0.95935607
development_external,0.8175447
development_external,0.90476125
development_external,0.51535845
development_external,0.91602886
development_external,0.9733356
development_external,0.9097358
development_external,0.99297756
development_external,0.990203
development_external,0.7159145
development_external,0.8873852
development_external,0.9712206
development_external,0.96631783
development_external,0.9462772
development_external,0.5773232
development_external,0.98368025
development_external,0.94876015
development_external,0.70481884
development_external,0.53681326
development_external,0.89747536
development_external,0.84715706
development_external,0.92708755
development_external,0.71358097
development_external,0.67387784
development_external,0.9386991
development_external,0.79912674
development_external,0.97495824
development_external,0.91729087
development_external,0.9745842
development_external,0.53292644
development_external,0.73141366
development_external,0.9729196
development_external,0.82130307
development_external,0.7847471
development_external,0.60464466
development_external,0.91801614
development_external,0.9533004
development_external,0.605863
development_external,0.75923806
development_external,0.6630224
development_external,0.7318679
development_external,0.9353223
development_external,0.9662872
development_external,0.620898
development_external,0.79300725
development_external,0.942055
development_external,0.9084065
development_external,0.80954134
development_external,0.8295461
development_external,0.93985796
development_external,0.9102091
development_external,0.9754613
development_external,0.99627596
development_external,0.9680544
development_external,0.8817246
development_external,0.9711534
development_external,0.7696024
development_external,0.9116638
development_external,0.645777
development_external,0.5955558
development_external,0.9770303
development_external,0.93301976
development_external,0.9473605
development_external,0.9394494
development_external,0.93035746
development_external,0.7340531
development_external,0.8049991
development_external,0.98232627
development_external,0.72263205
development_external,0.8440311
development_external,0.9167577
development_external,0.76459944
development_external,0.5952958
development_external,0.896538
development_external,0.96417344
development_external,0.5600474
development_external,0.7008466
development_external,0.94959545
development_external,0.7463695
development_external,0.9631676
development_external,0.9029566
development_external,0.8815876
development_external,0.9551661
development_external,0.907753
development_external,0.8766229
development_external,0.9121934
development_external,0.6068546
development_external,0.88488317
development_external,0.9418113
development_external,0.9676492
development_external,0.9226668
development_external,0.70444036
development_external,0.6928526
development_external,0.5421611
development_external,0.94183016
development_external,0.7531296
development_external,0.9969468
development_external,0.9303618
development_external,0.90454125
development_external,0.6775807
development_external,0.9221207
development_external,0.6791942
development_external,0.97187996
development_external,0.86761874
development_external,0.54623437
development_external,0.93121886
development_external,0.94773364
development_external,0.91381
development_external,0.9549588
development_external,0.9510765
development_external,0.83471596
development_external,0.9431587
development_external,0.7593006
development_external,0.9488184
development_external,0.96164906
development_external,0.6919327
development_external,0.92773056
development_external,0.9553392
development_external,0.7544582
development_external,0.86634564
development_external,0.633976
development_external,0.9610168
development_external,0.84416634
development_external,0.9286698
development_external,0.8062153
development_external,0.82700765
development_external,0.98014843
development_external,0.953151
development_external,0.9720929
development_external,0.95429236
development_external,0.91748565
development_external,0.81197315
development_external,0.9486553
development_external,0.99525654
development_external,0.98862493
development_external,0.84595394
development_external,0.9980683
development_external,0.92532986
development_external,0.9281282
development_external,0.83310455
development_external,0.990278
development_external,0.98642874
development_external,0.99972594
development_external,0.9997533
development_external,0.9721445
development_external,0.9678534
development_external,0.85357004
development_external,0.99571484
development_external,0.93164235
development_external,0.9721343
development_external,0.972814
development_external,0.8476694
development_external,0.7854438
development_external,0.9857578
development_external,0.998507
development_external,0.7006255
development_external,0.9608353
development_external,0.9512735
development_external,0.98903555
development_external,0.99971646
development_external,0.9562184
development_external,0.9708219
development_external,0.96766406
development_external,0.92504126
development_external,0.84389824
development_external,0.95487463
development_external,0.98075306
development_external,0.54687726
development_external,0.9677641
development_external,0.97808594
development_external,0.8684829
development_external,0.950663
development_external,0.9879852
development_external,0.8937179
development_external,0.9331758
development_external,0.9488512
development_external,0.9081912
development_external,0.99744016
development_external,0.99850243
development_external,0.97894025
development_external,0.9536805
development_external,0.9985515
development_external,0.9925113
development_external,0.9988382
development_external,0.82766515
development_external,0.9805095
development_external,0.732471
development_external,0.97125816
development_external,0.9994712
development_external,0.9960687
development_external,0.9446045
development_external,0.94828206
development_external,0.99033
development_external,0.99900025
development_external,0.6773313
development_external,0.85798514
development_external,0.9391184
development_external,0.9109615
development_external,0.9856621
development_external,0.98840106
development_external,0.9591389
development_external,0.98312426
development_external,0.91119826
development_external,0.99948287
development_external,0.9568768
development_external,0.7402477
development_external,0.9132197
development_external,0.7832153
development_external,0.9995024
development_external,0.9451256
development_external,0.92089945
development_external,0.72267413
development_external,0.9986146
development_external,0.99118966
development_external,0.7789974
development_external,0.92385614
development_external,0.9736892
development_external,0.9280815
development_external,0.96283543
development_external,0.99369794
development_external,0.945099
development_external,0.7406205
development_external,0.9212854
development_external,0.9997257
development_external,0.9804802
development_external,0.9957212
development_external,0.99933445
development_external,0.9931928
development_external,0.6634698
development_external,0.9023598
development_external,0.83043146
development_external,0.892683
development_external,0.99930894
development_external,0.9341153
development_external,0.99675596
development_external,0.99985874
development_external,0.99949455
development_external,0.93741393
development_external,0.8792911
development_external,0.9375746
development_external,0.9263507
development_external,0.99481416
development_external,0.99821174
development_external,0.99926424
development_external,0.9628793
development_external,0.9084141
development_external,0.91178286
development_external,0.93457687
development_external,0.99963796
development_external,0.9985398
development_external,0.8664756
development_external,0.7540833
development_external,0.9899345
development_external,0.9925374
development_external,0.9080123
development_external,0.9997145
development_external,0.9722705
development_external,0.9521222
development_external,0.998705
development_external,0.99101543
development_external,0.7473954
development_external,0.95938134
development_external,0.9598125
development_external,0.9612229
development_external,0.92385364
development_external,0.9158074
development_external,0.99731755
development_external,0.9888668
development_external,0.9987236
development_external,0.9639608
development_external,0.99478066
development_external,0.898101
development_external,0.57423836
development_external,0.9874563
development_external,0.9585848
development_external,0.91286635
development_external,0.9324915
development_external,0.94190234
development_external,0.8293521
development_external,0.838634
development_external,0.9040425
development_external,0.9286368
development_external,0.8782395
development_external,0.9923174
development_external,0.99932957
development_external,0.99849826
development_external,0.9387206
development_external,0.9146651
development_external,0.9046391
development_external,0.62941337
development_external,0.99864644
development_external,0.91019136
development_external,0.90304303
development_external,0.95790666
development_external,0.998811
development_external,0.99624234
development_external,0.96088755
development_external,0.9195647
development_external,0.88181096
development_external,0.9873221
development_external,0.9774373
development_external,0.9787083
development_external,0.96643126
development_external,0.9019747
development_external,0.9288847
development_external,0.92829037
development_external,0.9951596
development_external,0.97797453
development_external,0.9532547
development_external,0.9335105
development_external,0.9621477
development_external,0.7882794
development_external,0.93633664
development_external,0.99742377
development_external,0.92725074
development_external,0.9586667
development_external,0.9962773
development_external,0.99283314
development_external,0.9303312
development_external,0.7729858
development_external,0.99467444
development_external,0.86765957
development_external,0.85757786
development_external,0.9208915
development_external,0.99713814
development_external,0.96062374
development_external,0.6970911
development_external,0.99792564
development_external,0.96591127
development_external,0.99696535
development_external,0.93937504
development_external,0.8508694
development_external,0.9953635
development_external,0.91503525
development_external,0.9738786
development_external,0.9575725
development_external,0.8227089
development_external,0.9443679
development_external,0.99736387
development_external,0.9906286
development_external,0.9483801
development_external,0.94253236
development_external,0.9857272
development_external,0.9994141
development_external,0.9744945
development_external,0.9503084
development_external,0.91474354
development_external,0.83292484
development_external,0.7879524
development_external,0.9996184
development_external,0.9987607
development_external,0.9352987
development_external,0.9392557
development_external,0.9019228
development_external,0.9790602
development_external,0.6725611
development_external,0.7359531
development_external,0.99076825
development_external,0.98250484
development_external,0.9990676
development_external,0.9189621
development_external,0.9733974
development_external,0.9567884
development_external,0.9662475
development_external,0.95500255
development_external,0.9595993
development_external,0.94540226
development_external,0.9750156
development_external,0.9636713
development_external,0.9946925
development_external,0.9618194
development_external,0.9479942
development_external,0.9453337
development_external,0.9027203
development_external,0.8700459
development_external,0.9908595
development_external,0.9531018
development_external,0.8802281
development_external,0.9966601
development_external,0.9967619
development_external,0.94753236
development_external,0.9216877
development_external,0.992647
development_external,0.9587248
development_external,0.9401869
development_external,0.9786921
development_external,0.9866208
development_external,0.97165686
development_external,0.9039966
development_external,0.9981459
development_external,0.9622908
development_external,0.96214086
development_external,0.9676883
development_external,0.9480228
development_external,0.90857035
development_external,0.9616814
development_external,0.86362886
development_external,0.9395925
development_external,0.932958
development_external,0.91794693
development_external,0.989083
development_external,0.99306786
development_external,0.9674646
development_external,0.9445817
development_external,0.9577811
development_external,0.9730333
development_external,0.94687635
development_external,0.951149
development_external,0.96103495
development_external,0.9988061
development_external,0.96661717
development_external,0.9716055
development_external,0.96832967
development_external,0.988371
development_external,0.951093
development_external,0.9977826
development_external,0.9179427
development_external,0.98974955
development_external,0.97914433
development_external,0.94260776
development_external,0.9662085
development_external,0.99114335
development_external,0.9643868
development_external,0.9879391
development_external,0.97150874
development_external,0.9262724
development_external,0.92585164
development_external,0.9199043
development_external,0.9689391
development_external,0.8421843
development_external,0.96995676
development_external,0.9682698
development_external,0.9545435
development_external,0.9415666
development_external,0.90850806
development_external,0.9721254
development_external,0.8734441
development_external,0.90680265
development_external,0.9513108
development_external,0.9437426
development_external,0.97358763
development_external,0.99355847
development_external,0.97549164
development_external,0.9668842
development_external,0.9669732
development_external,0.99283147
development_external,0.92561865
development_external,0.99973845
development_external,0.998883
development_external,0.9605447
development_external,0.95725435
development_external,0.94699264
development_external,0.98089445
development_external,0.80197287
development_external,0.99722683
development_external,0.9669385
development_external,0.99095607
development_external,0.9546625
development_external,0.9346864
development_external,0.95090437
development_external,0.9662076
development_external,0.96540403
development_external,0.934702
development_external,0.95514464
development_external,0.9646358
development_external,0.9682988
development_external,0.9535165
development_external,0.978042
development_external,0.9759569
development_external,0.9572569
development_external,0.96385586
development_external,0.9542835
development_external,0.9368385
development_external,0.93342924
development_external,0.9546771
development_external,0.95523584
development_external,0.9902476
development_external,0.9993768
